type,hedge_threshold,hedge_upgrade,hedge_ratio,hedge_profit,hedge_stop,long_trades,long_invested,long_profit,long_return,short_trades,short_invested,short_profit,short_return,total_profit,total_return
헷징,2,5,0.5,10,-20,105,384000,14025.137609470941,3.652379585799724,82,147000.0,-2515.4613818987077,-1.711198218978713,11509.676227572234,2.167547312160496
헷징,4,0,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-1821.3625175891846,-1.0118680653273249,12203.775091881756,2.163789909908113
헷징,4,0,0.75,12,-10,105,384000,14025.137609470941,3.652379585799724,36,108000.0,-3431.6389408574705,-3.1774434637569167,10593.49866861347,2.153150135897047
헷징,3,0,1.0,5,-12,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-2471.1758716139616,-1.6151476285058572,11553.96173785698,2.151575742617687
헷징,4,0,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-2007.2474122660121,-1.1151374512588956,12017.89019720493,2.1308315952491013
헷징,2,0,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,64,128000.0,-3147.3174161395073,-2.4588417313589903,10877.820193331434,2.1245742565100456
헷징,4,0,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-2087.084502472505,-1.1594913902625026,11938.053106998435,2.116676082801141
헷징,4,5,0.5,5,-12,105,384000,14025.137609470941,3.652379585799724,53,168500.0,-2335.220126682653,-1.3858873155386662,11689.917482788289,2.1158221688304595
헷징,4,0,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-2118.417520656227,-1.1768986225867928,11906.720088814714,2.1111205831231765
헷징,4,3,0.5,5,-10,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-1689.610895347968,-0.8426987009216798,12335.526714122974,2.110440840739602
헷징,2,0,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,64,128000.0,-3244.1921220684644,-2.534525095365988,10780.945487402478,2.1056534155082964
헷징,3,5,0.5,12,-15,105,384000,14025.137609470941,3.652379585799724,68,164500.0,-2508.139857171829,-1.5247050803476165,11516.997752299112,2.0997261171010235
헷징,4,0,1.0,12,-12,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-2945.9004077194822,-2.0457641720274182,11079.237201751459,2.0983403791195947
헷징,2,5,0.75,12,-10,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-1360.094772957107,-0.6168230262844022,12665.042836513834,2.095127020101544
헷징,3,5,0.5,5,-10,105,384000,14025.137609470941,3.652379585799724,69,168500.0,-2503.160557285983,-1.4855552268759544,11521.977052184959,2.0854257108027072
헷징,2,5,0.75,8,-10,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-1429.5491839118572,-0.6483216253568513,12595.588425559084,2.0836374566681695
헷징,4,5,0.5,10,-12,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-2636.1553421466183,-1.6074117939918406,11388.982267324323,2.0782814356431247
헷징,2,5,0.5,8,-20,105,384000,14025.137609470941,3.652379585799724,82,147000.0,-2992.0533732925214,-2.0354104580221235,11033.08423617842,2.0777936414648623
헷징,2,5,0.5,12,-20,105,384000,14025.137609470941,3.652379585799724,82,147000.0,-2993.9324097403487,-2.0366887141090806,11031.205199730593,2.0774397739605637
헷징,4,0,1.0,12,-15,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-3074.8364944316518,-2.1353031211330915,10950.301115039289,2.073920665727138
헷징,4,0,1.0,10,-10,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-3075.41610990329,-2.135705631877285,10949.721499567651,2.0738108900696313
헷징,2,0,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-2834.146770174383,-1.7713417313589896,11190.990839296559,2.0571674336942203
헷징,3,0,1.0,8,-15,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-2991.340693535704,-1.9551246362978458,11033.796915935238,2.054710785090361
헷징,4,3,0.5,10,-15,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-2058.3775452571435,-1.026622217085857,11966.760064213799,2.0473498826713086
헷징,4,3,0.5,8,-15,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-2084.5848971108458,-1.0396932155166314,11940.552712360095,2.0428661612249948
헷징,4,3,0.5,10,-10,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-2099.6680898015284,-1.0472160048885428,11925.469519669412,2.040285632107684
헷징,3,0,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-3078.3586590079376,-2.0119991235345998,10946.778950463004,2.0385063222463695
헷징,3,0,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-3081.069785600833,-2.013771101699891,10944.067823870108,2.0380014569590514
헷징,4,0,1.0,5,-12,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-3286.0976739388007,-2.2820122735686112,10739.03993553214,2.033909078699269
헷징,2,5,0.75,10,-12,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-1741.653860586362,-0.7898656964110486,12283.483748884579,2.0320072372017504
헷징,3,0,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-2359.307689169402,-1.2336249355134128,11665.82992030154,2.0279582651545485
헷징,3,0,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-2363.035232329105,-1.235573977688421,11662.102377141837,2.027310278512271
헷징,4,3,0.5,5,-15,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-2182.631808178226,-1.088594418044003,11842.505801292715,2.0260916683135526
헷징,3,0,1.25,5,-10,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-2376.46983951745,-1.242598608898013,11648.667769953492,2.0249748404960437
헷징,4,5,0.5,8,-12,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-2943.679997446269,-1.7949268277111396,11081.457612024671,2.022163797814721
헷징,3,5,0.5,10,-15,105,384000,14025.137609470941,3.652379585799724,68,164500.0,-2943.9380663417965,-1.7896280038551953,11081.199543129145,2.0202733898138825
헷징,4,0,1.0,8,-10,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-3395.416109903291,-2.3579278540995072,10629.721499567651,2.0132048294635703
헷징,2,0,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-3080.754911941405,-1.9254718199633782,10944.382697529536,2.0118350546929293
헷징,2,0,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,64,128000.0,-3779.346103058696,-2.9526141430146065,10245.791506412246,2.001131153596142
헷징,4,3,0.5,8,-10,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-2338.4086489287206,-1.166288602956968,11686.728960542221,1.9994403696393876
헷징,2,0,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-3201.9924511922586,-2.001245281995162,10823.145158278683,1.9895487423306404
헷징,4,0,1.0,5,-10,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-3544.423769770743,-2.461405395674127,10480.713839700198,1.984983681761401
헷징,3,0,1.0,5,-15,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-3392.088379286381,-2.2170512282917523,10633.04923018456,1.9800836555278514
헷징,4,0,1.0,5,-15,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-3618.6752618454557,-2.512968931837122,10406.462347625486,1.9709208991714935
헷징,4,0,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-2923.4863596079126,-1.6241590886710626,11101.651249863029,1.9683778811813883
헷징,3,5,0.5,8,-15,105,384000,14025.137609470941,3.652379585799724,69,168500.0,-3150.460900135342,-1.869709733018007,10874.6767093356,1.9682672777078007
헷징,3,0,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-2706.024772588527,-1.414914913771779,11319.112836882414,1.9676858473502676
헷징,4,0,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-3636.760303790148,-2.5255279887431583,10388.377305680793,1.9674957018334838
헷징,4,0,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-2954.819377791634,-1.6415663209953524,11070.318231679306,1.9628223815034231
헷징,3,5,0.75,12,-12,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-1652.8122273844763,-0.6698327162652385,12372.325382086465,1.9615260217338826
헷징,2,0,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-3390.2042939365947,-2.1188776837103718,10634.933315534347,1.9549509771202844
헷징,2,5,1.0,10,-10,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-793.4596972761444,-0.26988425077419875,13231.677912194797,1.9515749133030673
헷징,3,5,0.75,12,-10,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-1735.1295028498791,-0.7031933142248751,12290.008106621062,1.9484753240778536
헷징,4,5,0.5,5,-15,105,384000,14025.137609470941,3.652379585799724,53,168500.0,-3281.508920635974,-1.9474830389531004,10743.628688834968,1.9445481789746546
헷징,3,5,0.5,5,-12,105,384000,14025.137609470941,3.652379585799724,69,168500.0,-3283.141542516373,-1.948451954015652,10741.996066954569,1.9442526818017318
헷징,4,5,0.5,12,-12,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-3500.3497268121973,-2.1343595895196326,10524.787882658744,1.9205817304121793
헷징,2,3,0.5,12,-12,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-1871.691814477659,-0.7456939499910992,12153.445794993282,1.9139284716524854
헷징,3,0,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-3757.590661065714,-2.4559416085396824,10267.546948405226,1.912019915904139
헷징,2,0,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-3624.18262882337,-2.2651141430146065,10400.954980647572,1.9119402537955095
헷징,4,3,0.5,12,-12,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-2852.9426361398055,-1.4229140329874341,11172.194973331136,1.9114106027940354
헷징,2,5,0.75,10,-15,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-2474.170557658672,-1.122072815264704,11550.96705181227,1.910829950672005
헷징,2,5,0.75,12,-12,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-2477.132319887229,-1.1234160180894464,11548.005289583713,1.9103399982768756
헷징,3,0,1.25,5,-12,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-3088.969839517452,-1.6151476285058572,10936.167769953488,1.9011156488402414
헷징,2,5,0.75,8,-12,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-2576.1082715411103,-1.168303070993701,11449.029337929831,1.8939668052820233
헷징,3,0,1.0,5,-20,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-3858.338346816396,-2.5217897691610434,10166.799262654546,1.8932587081293382
헷징,4,5,0.5,10,-15,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-3730.623385502694,-2.274770357013838,10294.514223968246,1.8785609897752273
헷징,2,3,0.5,10,-12,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-2114.813981236308,-0.8425553710104813,11910.323628234633,1.8756415162574227
헷징,3,0,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,51,153000.0,-3994.608626537947,-2.6108553114627107,10030.528982932994,1.867882492166293
헷징,3,5,0.75,10,-10,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-2299.224853858276,-0.9318033855555324,11725.912755612666,1.85904284670831
헷징,3,5,0.75,10,-12,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-2306.5095411394263,-0.9347556397728172,11718.628068331514,1.8578879220501807
헷징,2,0,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-3934.1467701743823,-2.458841731358989,10090.990839296559,1.8549615513412794
헷징,4,0,1.0,5,-20,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-4287.7967475537835,-2.9776366302456827,9737.340861917157,1.8441933450600676
헷징,4,5,0.5,10,-20,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-3933.55483318582,-2.3985090446255,10091.582776285122,1.8415297037016647
헷징,4,0,1.25,12,-12,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-3682.3755096493514,-2.045764172027418,10342.76209982159,1.8338230673442535
헷징,2,0,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-4055.240152585581,-2.5345250953659884,9969.89745688536,1.832701738398044
헷징,3,5,0.5,12,-20,105,384000,14025.137609470941,3.652379585799724,68,164500.0,-4015.2155507507878,-2.440860517173731,10009.922058720153,1.8249630006782411
헷징,3,3,0.5,5,-15,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-2650.0231918420677,-1.104176329934195,11375.114417628873,1.8229350028251399
헷징,3,5,0.75,8,-10,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-2491.6029162976565,-0.9857973951721688,11533.534693173286,1.8113128689710698
헷징,4,5,0.5,8,-15,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-4099.968791399587,-2.4999809703656015,9925.168818071354,1.8111621930787143
헷징,4,0,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-3843.5456180395668,-2.135303121133093,10181.591991431374,1.8052468069913785
헷징,4,0,1.25,10,-10,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-3844.2701373791115,-2.135705631877284,10180.86747209183,1.8051183461155726
헷징,2,5,1.0,12,-10,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-1813.4596972761437,-0.6168230262844027,12211.677912194798,1.8011324354269616
헷징,4,3,0.5,10,-20,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-3542.938288111306,-1.7670515152674842,10482.199321359636,1.7933617316269694
헷징,2,5,0.75,8,-15,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-3189.0585447493895,-1.4462850543081132,10836.07906472155,1.7925689106239124
헷징,4,0,1.0,12,-10,105,384000,14025.137609470941,3.652379585799724,36,144000.0,-4575.518587809962,-3.1774434637569184,9449.61902166098,1.7897005722842765
헷징,4,3,0.5,8,-20,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-3569.1456399650106,-1.7801225136982595,10455.99196950593,1.7888780101806552
헷징,4,5,0.5,5,-10,105,384000,14025.137609470941,3.652379585799724,53,168500.0,-4141.636696316229,-2.4579446268939047,9883.500913154712,1.7888689435574139
헷징,3,0,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-3739.175866919628,-1.9551246362978447,10285.961742551313,1.7880854832770645
헷징,2,5,1.0,8,-10,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-1906.0655785491435,-0.6483216253568516,12119.072030921798,1.7874737508734215
헷징,3,5,0.75,8,-12,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-2683.7937918297444,-1.0618373063619166,11341.343817641196,1.7811297711254332
헷징,4,3,0.75,5,-12,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-1829.3931767320596,-0.6082770329948661,12195.744432738882,1.7810506656062626
헷징,4,3,0.75,10,-12,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-1866.0099052184974,-0.6204521713112211,12159.127704252443,1.7757032061704918
헷징,4,3,0.75,8,-12,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-1872.5898071031877,-0.6226400023618247,12152.547802367753,1.7747422858514426
헷징,2,3,0.5,12,-15,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-2765.7218713641796,-1.1018812236510676,11259.415738106762,1.7731363367097261
헷징,4,3,0.5,5,-20,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-3667.1925510323917,-1.8290237162256318,10357.945058438549,1.7721035172692128
헷징,3,0,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-3847.9483237599215,-2.0119991235345998,10177.18928571102,1.7691767554473743
헷징,3,0,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-3851.337232001043,-2.013771101699892,10173.8003774699,1.768587636239878
헷징,2,5,0.75,12,-15,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-3367.149016959538,-1.5270517083716728,10657.988592511403,1.7631081211764106
헷징,4,0,1.25,5,-12,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-4107.622092423501,-2.2820122735686117,9917.515517047439,1.7584247370651487
헷징,4,5,0.5,8,-20,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-4392.90023908271,-2.67859770675775,9632.237370388231,1.7577075493409182
헷징,3,3,0.5,10,-15,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3063.245899463602,-1.2763524581098342,10961.89171000734,1.7567134150652788
헷징,3,3,0.5,10,-20,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3096.7631888401875,-1.290317995350078,10928.374420630753,1.7513420545882614
헷징,4,3,0.5,12,-10,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-3808.2851495950895,-1.8993940895736108,10216.852459875852,1.7479644927075881
헷징,3,3,0.5,5,-10,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3122.8468296330507,-1.301186179013771,10902.290779837891,1.7471619839483798
헷징,3,3,0.5,10,-12,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3127.8961443775906,-1.3032900601573294,10897.24146509335,1.746352798893165
헷징,3,5,0.5,10,-20,105,384000,14025.137609470941,3.652379585799724,68,164500.0,-4451.013759920754,-2.7057834406813095,9574.123849550188,1.7455102733911008
헷징,4,5,0.5,5,-20,105,384000,14025.137609470941,3.652379585799724,53,168500.0,-4384.440368319097,-2.602041761613707,9640.697241151844,1.744922577584044
헷징,4,3,0.5,12,-15,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-3832.3135779179484,-1.911378343101221,10192.824031552993,1.7438535554410595
헷징,3,3,0.5,5,-12,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3183.9079571836987,-1.3266283154932077,10841.229652287242,1.737376546840904
헷징,2,5,1.25,10,-10,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-991.8246215951806,-0.2698842507741988,13033.31298787576,1.7343064521458098
헷징,4,0,1.25,8,-10,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-4244.270137379111,-2.357927854099506,9780.867472091832,1.7341963602999702
헷징,2,3,0.5,10,-15,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-3058.84403812283,-1.21866296339555,10966.293571348111,1.7269753655666316
헷징,2,5,1.0,10,-12,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-2322.205147448482,-0.7898656964110483,11702.93246202246,1.726096233336646
헷징,2,3,0.5,5,-12,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-3120.58455944759,-1.2432607806564104,10904.55305002335,1.7172524488225749
헷징,4,5,0.5,12,-15,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-4614.8177701682735,-2.8139132744928497,9410.319839302669,1.7172116495077863
헷징,2,0,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,64,160000.0,-4724.18262882337,-2.952614143014606,9300.954980647572,1.7097343714425683
헷징,3,5,0.5,8,-20,105,384000,14025.137609470941,3.652379585799724,69,168500.0,-4582.5365937143,-2.719606287070801,9442.601015756642,1.7090680571505232
헷징,4,5,0.5,12,-20,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-4674.150379676483,-2.8500916949246844,9350.987229794458,1.7063845309843901
헷징,3,5,0.5,5,-15,105,384000,14025.137609470941,3.652379585799724,69,168500.0,-4599.406581431886,-2.7296181492177363,9425.731028039056,1.7060146657084263
헷징,4,0,1.25,5,-10,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-4430.529712213429,-2.461405395674127,9594.607897257512,1.7011716129889207
헷징,3,0,1.25,5,-15,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-4240.11047410798,-2.217051228291754,9785.027135362961,1.7010042825489722
헷징,3,3,0.5,5,-20,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3433.5404812186534,-1.430641867174439,10591.597128252288,1.6973713346558155
헷징,3,3,0.5,12,-20,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3442.3401995929926,-1.43430841649708,10582.797409877949,1.6959611233778764
헷징,2,5,0.75,10,-20,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-3773.192072848064,-1.7111982189787138,10251.945536622878,1.6959380540319071
헷징,2,3,0.5,8,-12,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-3276.693488074012,-1.3054555729378534,10748.44412139693,1.6926683655743198
헷징,4,0,1.25,5,-15,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-4523.3440773068205,-2.5129689318371224,9501.79353216412,1.6847151652773265
헷징,4,0,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-4545.950379737687,-2.5255279887431596,9479.187229733254,1.6807069556264636
헷징,2,3,0.5,12,-10,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-3364.8552007661897,-1.34057976126143,10660.282408704752,1.6787846312920869
헷징,4,3,0.75,5,-10,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-2534.4163430219514,-0.8426987009216796,11490.721266448989,1.6780899987512217
헷징,3,3,0.5,12,-12,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3608.7388660749994,-1.5036411941979164,10416.398743395941,1.669294670416016
헷징,3,3,0.5,8,-15,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3633.1101434312927,-1.513795893096372,10392.027466039648,1.6653890169935335
헷징,3,3,0.5,12,-15,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3634.088621161011,-1.514203592150421,10391.04898830993,1.665232209665053
헷징,3,5,1.0,12,-12,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-2203.7496365126353,-0.6698327162652387,11821.387972958306,1.6579786778342647
헷징,3,3,0.5,8,-20,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3681.6274328078753,-1.5340114303366146,10343.510176663065,1.6576138103626705
헷징,4,5,0.75,5,-12,105,384000,14025.137609470941,3.652379585799724,53,252750.0,-3502.8301900239753,-1.3858873155386648,10522.307419446966,1.6525021467525665
헷징,2,3,0.5,10,-10,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-3548.242725693804,-1.4136425201967346,10476.894883777137,1.6499047061066356
헷징,3,3,0.5,10,-10,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3730.2824802557716,-1.5542843667732382,10294.85512921517,1.6498165271178156
헷징,3,3,0.5,8,-12,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-3742.7603883452803,-1.5594834951438667,10282.377221125662,1.6478168623598817
헷징,3,5,1.0,12,-10,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-2313.5060037998387,-0.703193314224875,11711.631605671102,1.642585077934236
헷징,3,5,0.75,12,-15,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-3762.209785757744,-1.5247050803476168,10262.927823713197,1.6270991397087906
헷징,3,0,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-4696.988326332143,-2.4559416085396824,9328.149283138799,1.6215817962866228
헷징,2,3,0.5,5,-10,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-3758.8706816767512,-1.497558040508666,10266.26692779419,1.6167349492589276
헷징,3,5,0.75,5,-10,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-3754.7408359289757,-1.4855552268759546,10270.396773541965,1.6129402078589656
헷징,3,0,1.25,5,-20,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-4822.922933520495,-2.521789769161043,9202.214675950447,1.5996896437984263
헷징,4,5,0.75,10,-12,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-3954.2330132199268,-1.6074117939918402,10070.904596251014,1.5985562851192083
헷징,4,3,0.75,10,-15,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-3087.566317885715,-1.026622217085857,10937.571291585227,1.5973086953757178
헷징,4,3,0.75,8,-15,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-3126.877345666269,-1.0396932155166314,10898.260263804672,1.5915677639729349
헷징,4,3,0.75,10,-10,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-3149.5021347022926,-1.0472160048885428,10875.63547476865,1.5882636691885579
헷징,3,3,0.5,8,-10,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-4151.8759320561685,-1.7299483050234037,9873.261677414772,1.582253473944675
헷징,2,5,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-3298.894076878229,-1.122072815264704,10726.243532592713,1.5820418189664769
헷징,2,5,1.0,12,-12,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-3302.8430931829716,-1.1234160180894461,10722.29451628797,1.5814593681840663
헷징,4,5,0.5,10,-10,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-5375.771350392045,-3.2779093599951494,8649.366259078895,1.5783515071311853
헷징,2,5,0.75,8,-20,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-4488.080059938783,-2.0354104580221235,9537.057549532157,1.5776770139838143
헷징,2,5,0.75,12,-20,105,384000,14025.137609470941,3.652379585799724,82,220500.0,-4490.898614610524,-2.0366887141090815,9534.238994860418,1.5772107518379517
헷징,4,3,0.75,5,-15,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-3273.9477122673397,-1.0885944180440033,10751.189897203602,1.5700897987884048
헷징,3,0,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,51,191250.0,-4993.260783172436,-2.6108553114627115,9031.876826298505,1.5700785443369847
헷징,3,3,0.5,12,-10,105,384000,14025.137609470941,3.652379585799724,86,240000.0,-4258.466498959019,-1.7743610412329247,9766.671110511921,1.5651716523256285
헷징,2,5,1.25,12,-10,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-2266.824621595178,-0.6168230262844022,11758.312987875763,1.5646457735030954
헷징,2,5,1.0,8,-12,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-3434.8110287214813,-1.168303070993701,10590.32658074946,1.561995070907
헷징,2,5,1.25,8,-10,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-2382.581973186431,-0.6483216253568519,11642.555636284511,1.5492422669706603
헷징,2,3,0.5,8,-15,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-4212.980453273633,-1.6784782682365071,9812.157156197307,1.5452215994011507
헷징,3,5,1.0,10,-10,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-3065.6331384777013,-0.9318033855555322,10959.50447099324,1.537097401261324
헷징,4,0,1.25,5,-20,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-5359.7459344422305,-2.9776366302456836,8665.39167502871,1.5364169636575726
헷징,4,3,0.75,8,-10,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-3507.612973393079,-1.1662886029569672,10517.524636077862,1.535965627758724
헷징,3,5,1.0,10,-12,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-3075.34605485257,-0.9347556397728176,10949.791554618372,1.5357351409001925
헷징,2,3,0.5,5,-15,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-4274.546213867951,-1.703006459708347,9750.59139560299,1.535526204031967
헷징,4,5,0.75,8,-12,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-4415.5199961694025,-1.7949268277111394,9609.61761330154,1.5253361290954826
헷징,3,5,0.75,10,-15,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-4415.907099512697,-1.7896280038551962,9609.230509958245,1.5234610400250883
헷징,4,3,0.5,12,-20,105,384000,14025.137609470941,3.652379585799724,62,200500.0,-5146.427537571593,-2.5667967768436872,8878.710071899348,1.5190265306927884
헷징,2,3,0.5,12,-20,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-4471.99022990736,-1.7816694143057212,9553.147379563581,1.5044326581989893
헷징,3,5,1.0,8,-10,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-3322.137221730205,-0.9857973951721676,10703.000387740736,1.4844660731956638
